date,window_start,window_end,n_obs_window,realized_return,realized_loss,historical_var,parametric_var,monte_carlo_var,historical_es,parametric_es,monte_carlo_es,monte_carlo_seed,expected_tail_observations,sparse_tail,historical_exception,parametric_exception,monte_carlo_exception
2020-02-12,2019-02-14,2020-02-11,250,0.006422144101284649,-6422.144101284649,25743.034126017144,16699.44175664105,16725.97280113029,28856.952911327462,19258.35414618672,19276.730092983766,1737467,2.5,True,False,False,False
2020-02-13,2019-02-15,2020-02-12,250,-0.0010674806780180323,1067.4806780180322,25743.034126017144,16677.866634985097,16740.977894199175,28856.952911327462,19238.672024485037,19259.01341921061,1737468,2.5,True,False,False,False
2020-02-14,2019-02-19,2020-02-13,250,0.0016005951695951784,-1600.5951695951785,25743.034126017144,16666.413292018107,16544.455886966938,28856.952911327462,19218.61345506416,19120.51474209823,1737469,2.5,True,False,False,False
2020-02-18,2019-02-20,2020-02-14,250,-0.0025802042282375677,2580.204228237568,25743.034126017144,16666.797003220996,16737.357816799213,28856.952911327462,19218.97840854473,19349.120885527638,1737473,2.5,True,False,False,False
2020-02-19,2019-02-21,2020-02-18,250,0.004770238707816511,-4770.238707816511,25743.034126017144,16691.600814654343,16746.369829012066,28856.952911327462,19244.718579539152,19304.821130610115,1737474,2.5,True,False,False,False
2020-02-20,2019-02-22,2020-02-19,250,-0.0041169929820983634,4116.992982098363,25743.034126017144,16655.705412234027,16642.771524238477,28856.952911327462,19208.449366606234,19166.190896313474,1737475,2.5,True,False,False,False
2020-02-21,2019-02-25,2020-02-20,250,-0.010351703591760563,10351.703591760563,25743.034126017144,16694.55513898322,16862.775884912367,28856.952911327462,19246.958214843795,19295.122778723788,1737476,2.5,True,False,False,False
2020-02-24,2019-02-26,2020-02-21,250,-0.03372793706078831,33727.93706078831,25743.034126017144,16818.234540561225,16854.75694320142,28856.952911327462,19381.828850342754,19445.327932375654,1737479,2.5,True,True,True,True
2020-02-25,2019-02-27,2020-02-24,250,-0.030770581911212482,30770.58191121248,28058.271115293315,17666.95631843965,17560.47548246337,31425.23088613417,20334.944636065917,20272.66597379883,1737480,2.5,True,True,True,True
2020-02-26,2019-02-28,2020-02-25,250,-0.0036848128887864,3684.8128887864,30279.08278307843,18362.17647598103,18345.71525862105,31677.548661458,21113.755354163608,21043.212731467513,1737481,2.5,True,False,False,False
2020-02-27,2019-03-01,2020-02-26,250,-0.04595165027787782,45951.65027787782,30279.08278307843,18376.367199103282,18344.370319691756,31677.548661458,21128.952381533076,21101.2224361767,1737482,2.5,True,True,True,True
2020-02-28,2019-03-04,2020-02-27,250,-0.004210577280794807,4210.577280794807,30654.719010781235,19765.230096139843,19784.534489611615,36816.72308329287,22689.722424882257,22901.60565172648,1737483,2.5,True,False,False,False
2020-03-02,2019-03-05,2020-02-28,250,0.042395190029759555,-42395.19002975956,30654.719010781235,19770.093037403585,19829.30748755726,36816.72308329287,22694.963778935544,22733.17891671731,1737486,2.5,True,False,False,False
2020-03-03,2019-03-06,2020-03-02,250,-0.02905034981645747,29050.34981645747,30654.719010781235,20526.41630616763,20569.212518695014,36816.72308329287,23586.951289151744,23703.858778912887,1737487,2.5,True,False,True,True
2020-03-04,2019-03-07,2020-03-03,250,0.041173879462245565,-41173.87946224557,30654.719010781235,21041.87364373731,21024.07702761619,36816.72308329287,24164.105837553572,24186.91369880835,1737488,2.5,True,False,False,False
2020-03-05,2019-03-08,2020-03-04,250,-0.03380690726598767,33806.90726598767,30654.719010781235,21628.227762517294,21658.04519616664,36816.72308329287,24864.756063383145,24903.41742044398,1737489,2.5,True,True,True,True
2020-03-06,2019-03-11,2020-03-05,250,-0.01666934082951233,16669.34082951233,32278.83303749615,22321.664608699964,22418.62198498865,37828.83153488459,25640.670842812673,25763.835054136987,1737490,2.5,True,False,False,False
2020-03-09,2019-03-12,2020-03-06,250,-0.08131241382063738,81312.41382063738,32278.83303749615,22491.44900531344,22449.27849047293,37828.83153488459,25817.085641543035,25745.643400007237,1737493,2.5,True,True,True,True
2020-03-10,2019-03-13,2020-03-09,250,0.05045051008270587,-50450.51008270587,33768.21186543998,25793.69633801313,25863.119568323866,53690.323788167625,29550.78283628312,29623.452827602778,1737494,2.5,True,False,False,False
2020-03-11,2019-03-14,2020-03-10,250,-0.049976850287241976,49976.85028724198,33768.21186543998,26648.555023338835,26837.579506959566,53690.323788167625,30555.715356560817,30628.90248330232,1737495,2.5,True,True,True,True
2020-03-12,2019-03-15,2020-03-11,250,-0.10056887431056999,100568.87431056998,40000.72620205162,27842.19269300171,27632.360857665753,59080.30479525239,31894.477178725214,31768.814839135837,1737496,2.5,True,True,True,True
2020-03-13,2019-03-18,2020-03-12,250,0.08202817238035857,-82028.17238035858,48004.50228265353,31943.104121651377,31756.160472644366,77286.04613948312,36531.276979681505,36431.35613473658,1737497,2.5,True,False,False,False
2020-03-16,2019-03-19,2020-03-13,250,-0.1158868428531304,115886.84285313041,48004.50228265353,33881.483060537066,33951.4898233099,77286.04613948312,38797.69451080847,38941.11321510022,1737500,2.5,True,True,True,True
2020-03-17,2019-03-20,2020-03-16,250,0.05258519651997616,-52585.19651997616,65957.98768927356,38399.63906475659,38382.86417658264,99256.04366144592,43906.31871763326,43878.45050538236,1737501,2.5,True,False,False,False
2020-03-18,2019-03-21,2020-03-17,250,-0.05195960970594585,51959.60970594585,65957.98768927356,38976.56418530156,39117.654134607226,99256.04366144592,44599.67706352525,45035.4085461696,1737502,2.5,True,False,True,True
2020-03-19,2019-03-22,2020-03-18,250,0.002122495648525879,-2122.495648525879,66929.53980443846,39929.70821032469,39586.26089823191,99256.04366144592,45654.84140199441,45313.52185068475,1737503,2.5,True,False,False,False
2020-03-20,2019-03-25,2020-03-19,250,-0.04405025155197964,44050.25155197964,66929.53980443846,39747.13127235082,39671.32292401567,99256.04366144592,45458.22961722181,45356.86565868458,1737504,2.5,True,False,True,True
2020-03-23,2019-03-26,2020-03-20,250,-0.02590083174899918,25900.831748999182,66929.53980443846,40439.52680782569,40929.58820340986,99256.04366144592,46226.25484434911,46606.943791841615,1737507,2.5,True,False,False,False
2020-03-24,2019-03-27,2020-03-23,250,0.08673106701929104,-86731.06701929103,66929.53980443846,40726.74624656772,40475.57569689517,99256.04366144592,46535.89350861627,46355.90270193663,1737508,2.5,True,False,False,False
2020-03-25,2019-03-28,2020-03-24,250,0.014859389060834257,-14859.389060834257,66929.53980443846,42382.99673908073,42298.42881022257,99256.04366144592,48486.990177018226,48861.63216798574,1737509,2.5,True,False,False,False
2020-03-26,2019-03-29,2020-03-25,250,0.05674861875361648,-56748.61875361648,66929.53980443846,42394.825789701354,42393.94133130126,99256.04366144592,48506.995949224125,48591.505246098684,1737510,2.5,True,False,False,False
2020-03-27,2019-04-01,2020-03-26,250,-0.03023824468449312,30238.24468449312,66929.53980443846,43017.398418825345,43083.83912825855,99256.04366144592,49249.65801666758,49360.30002447589,1737511,2.5,True,False,False,False
2020-03-30,2019-04-02,2020-03-27,250,0.03195945916681692,-31959.459166816916,66929.53980443846,43375.271247946264,43656.661364574466,99256.04366144592,49635.17234022513,50093.92655603307,1737514,2.5,True,False,False,False
2020-03-31,2019-04-03,2020-03-30,250,-0.015017734464897304,15017.734464897305,66929.53980443846,43512.18770463873,43331.461268677835,99256.04366144592,49810.368979022685,49732.63873648031,1737515,2.5,True,False,False,False
2020-04-01,2019-04-04,2020-03-31,250,-0.046049073307735826,46049.07330773582,66929.53980443846,43632.01341084408,43471.86239648273,99256.04366144592,49937.98237064209,50031.16273670174,1737516,2.5,True,False,True,True
2020-04-02,2019-04-05,2020-04-01,250,0.022813230487272695,-22813.230487272696,66929.53980443846,44343.55240145357,44520.44609516359,99256.04366144592,50724.792756632494,50775.251283007914,1737517,2.5,True,False,False,False
2020-04-03,2019-04-08,2020-04-02,250,-0.014559761170552507,14559.761170552507,66929.53980443846,44399.208466422715,44226.09482985332,99256.04366144592,50799.03488609754,50642.513626633394,1737518,2.5,True,False,False,False
2020-04-06,2019-04-09,2020-04-03,250,0.06500701285272019,-65007.01285272019,66929.53980443846,44509.01351701063,44594.63925646577,99256.04366144592,50915.90691704385,50891.468838248045,1737521,2.5,True,False,False,False
2020-04-07,2019-04-10,2020-04-06,250,0.0010189667502017007,-1018.9667502017007,66929.53980443846,45267.09560110635,45252.31664996561,99256.04366144592,51825.28534597778,51786.559821778785,1737522,2.5,True,False,False,False
2020-04-08,2019-04-11,2020-04-07,250,0.03301713837602057,-33017.13837602057,66929.53980443846,45273.80509412346,44979.37423476982,99256.04366144592,51831.58180512209,51720.09372811766,1737523,2.5,True,False,False,False
2020-04-09,2019-04-12,2020-04-08,250,0.015102762449577716,-15102.762449577716,66929.53980443846,45405.98526091552,45806.55954615642,99256.04366144592,52002.415303906855,52286.8501636455,1737524,2.5,True,False,False,False
2020-04-13,2019-04-15,2020-04-09,250,-0.009171875814554671,9171.87581455467,66929.53980443846,45416.76793361756,45360.37532292599,99256.04366144592,52019.63958815644,51568.38776667942,1737528,2.5,True,False,False,False
2020-04-14,2019-04-16,2020-04-13,250,0.0290660494627128,-29066.0494627128,66929.53980443846,45470.47036417896,45283.040024033944,99256.04366144592,52076.20199146934,51762.70192555412,1737529,2.5,True,False,False,False
2020-04-15,2019-04-17,2020-04-14,250,-0.021477051960988224,21477.051960988225,66929.53980443846,45559.60351008568,45126.71326232254,99256.04366144592,52194.87274131926,51556.40407933227,1737530,2.5,True,False,False,False
2020-04-16,2019-04-18,2020-04-15,250,0.004812572801504201,-4812.5728015042005,66929.53980443846,45743.77991316184,45605.24200129368,99256.04366144592,52394.79062803423,52296.64420506234,1737531,2.5,True,False,False,False
2020-04-17,2019-04-22,2020-04-16,250,0.026657122433929235,-26657.122433929235,66929.53980443846,45737.09566117847,45431.34437813802,99256.04366144592,52388.790582940106,51953.24615274889,1737532,2.5,True,False,False,False
2020-04-20,2019-04-23,2020-04-17,250,-0.01777485352713034,17774.85352713034,66929.53980443846,45802.790895628656,45467.495380600136,99256.04366144592,52479.08546496524,52147.95776869758,1737535,2.5,True,False,False,False
2020-04-21,2019-04-24,2020-04-20,250,-0.030833927541819312,30833.927541819314,66929.53980443846,45965.28539986974,45582.99860871232,99256.04366144592,52649.677230872876,51965.11144746554,1737536,2.5,True,False,False,False
2020-04-22,2019-04-25,2020-04-21,250,0.02195165863502041,-21951.65863502041,66929.53980443846,46301.36864166132,46187.92708079055,99256.04366144592,53018.04476851401,53138.0202309442,1737537,2.5,True,False,False,False
2020-04-23,2019-04-26,2020-04-22,250,-7.173350289401621e-05,71.73350289401621,66929.53980443846,46325.98096065409,46035.163513439235,99256.04366144592,53059.39163890751,52797.54032374083,1737538,2.5,True,False,False,False
2020-04-24,2019-04-29,2020-04-23,250,0.013842369242979782,-13842.369242979783,66929.53980443846,46339.53467045702,46479.60736574771,99256.04366144592,53072.17071721987,53628.91062248695,1737539,2.5,True,False,False,False
2020-04-27,2019-04-30,2020-04-24,250,0.014315870802739807,-14315.870802739806,66929.53980443846,46335.43138041092,46137.99860450883,99256.04366144592,53074.622338590896,52752.223475336345,1737542,2.5,True,False,False,False
2020-04-28,2019-05-01,2020-04-27,250,-0.004608728585503743,4608.728585503743,66929.53980443846,46328.537846423234,46417.94385323975,99256.04366144592,53074.76875536642,52661.12038337268,1737543,2.5,True,False,False,False
2020-04-29,2019-05-02,2020-04-28,250,0.02584121926782219,-25841.21926782219,66929.53980443846,46308.4337291213,46285.49237753122,99256.04366144592,53053.44680859228,52570.883878007924,1737544,2.5,True,False,False,False
2020-04-30,2019-05-03,2020-04-29,250,-0.009354260563408743,9354.260563408743,66929.53980443846,46351.09273309774,46162.811374568344,99256.04366144592,53118.6357331907,52356.98936676185,1737545,2.5,True,False,False,False
2020-05-01,2019-05-06,2020-04-30,250,-0.02682999108518134,26829.99108518134,66929.53980443846,46426.37647633691,46752.09563615667,99256.04366144592,53193.75990966317,53228.924793418155,1737546,2.5,True,False,False,False
2020-05-04,2019-05-07,2020-05-01,250,0.0027541381004673638,-2754.1381004673635,66929.53980443846,46681.177077842534,47019.70924172601,99256.04366144592,53472.44589496534,53543.028297016,1737549,2.5,True,False,False,False
2020-05-05,2019-05-08,2020-05-04,250,0.009196910599834188,-9196.91059983419,66929.53980443846,46538.58651793812,46340.24409030179,99256.04366144592,53320.50229392492,53286.13127936181,1737550,2.5,True,False,False,False
2020-05-06,2019-05-09,2020-05-05,250,-0.006801727460884326,6801.727460884326,66929.53980443846,46515.32337072242,46387.186041083594,99256.04366144592,53300.01912999135,53108.41696711595,1737551,2.5,True,False,False,False
2020-05-07,2019-05-10,2020-05-06,250,0.011994887311510272,-11994.887311510272,66929.53980443846,46539.154849533355,46450.70955513732,99256.04366144592,53325.12468066637,52803.79704147501,1737552,2.5,True,False,False,False
2020-05-08,2019-05-13,2020-05-07,250,0.016410462573168822,-16410.46257316882,66929.53980443846,46538.71746618326,46218.49340267913,99256.04366144592,53328.69267913082,52852.885014131505,1737553,2.5,True,False,False,False
2020-05-11,2019-05-14,2020-05-08,250,0.0002054694936656762,-205.4694936656762,66929.53980443846,46279.84439234499,46331.61254808609,99256.04366144592,53056.5022136452,53347.72150146922,1737556,2.5,True,False,False,False
2020-05-12,2019-05-15,2020-05-11,250,-0.0201330031714105,20133.0031714105,66929.53980443846,46297.03177251593,46383.105021808,99256.04366144592,53071.067247474806,52913.176536759405,1737557,2.5,True,False,False,False
2020-05-13,2019-05-16,2020-05-12,250,-0.017843829458691472,17843.82945869147,66929.53980443846,46489.47633420061,46415.12864313641,99256.04366144592,53276.41069261061,53464.71935182619,1737558,2.5,True,False,False,False
2020-05-14,2019-05-17,2020-05-13,250,0.011895989765748967,-11895.989765748967,66929.53980443846,46652.758409067144,46626.907853368386,99256.04366144592,53447.70884344677,53678.610131607056,1737559,2.5,True,False,False,False
2020-05-15,2019-05-20,2020-05-14,250,0.00458637734055717,-4586.37734055717,66929.53980443846,46602.11712694592,46563.40418930195,99256.04366144592,53400.40145549633,53078.20084242161,1737560,2.5,True,False,False,False
2020-05-18,2019-05-21,2020-05-15,250,0.03000507398604111,-30005.07398604111,66929.53980443846,46551.40704704229,46653.673256111746,99256.04366144592,53348.842535985066,53647.534150049454,1737563,2.5,True,False,False,False
2020-05-19,2019-05-22,2020-05-18,250,-0.010324441838688582,10324.441838688583,66929.53980443846,46656.282072250026,46826.86474766928,99256.04366144592,53481.24721780965,53557.02027366693,1737564,2.5,True,False,False,False
2020-05-20,2019-05-23,2020-05-19,250,0.016845182927382244,-16845.182927382244,66929.53980443846,46708.416209723204,46352.57153835411,99256.04366144592,53536.75195072526,53410.968021498404,1737565,2.5,True,False,False,False
2020-05-21,2019-05-24,2020-05-20,250,-0.006927786118267763,6927.7861182677625,66929.53980443846,46619.5262957772,46938.48241768601,99256.04366144592,53451.89224008101,54108.09196561336,1737566,2.5,True,False,False,False
2020-05-22,2019-05-28,2020-05-21,250,0.0018977134281689136,-1897.7134281689137,66929.53980443846,46667.367050701185,46191.228734240154,99256.04366144592,53501.34487898835,53148.22123283958,1737567,2.5,True,False,False,False
2020-05-26,2019-05-29,2020-05-22,250,0.012245168481226034,-12245.168481226034,66929.53980443846,46601.593740639095,46588.86842691192,99256.04366144592,53432.54086199173,53489.99793711971,1737571,2.5,True,False,False,False
2020-05-27,2019-05-30,2020-05-26,250,0.014769466192188144,-14769.466192188143,66929.53980443846,46547.00056436453,46474.213415615784,99256.04366144592,53381.05338294577,53164.3716217852,1737572,2.5,True,False,False,False
2020-05-28,2019-05-31,2020-05-27,250,-0.0018467565269594602,1846.7565269594602,66929.53980443846,46545.4185795338,46454.009480948014,99256.04366144592,53386.257310800436,53334.428504355055,1737573,2.5,True,False,False,False
2020-05-29,2019-06-03,2020-05-28,250,0.004445840746831632,-4445.840746831632,66929.53980443846,46454.321471456286,46803.09369440998,99256.04366144592,53288.71948670015,53802.75375586711,1737574,2.5,True,False,False,False
2020-06-01,2019-06-04,2020-05-29,250,0.004033438283245674,-4033.4382832456736,66929.53980443846,46427.881730152294,46940.65260148607,99256.04366144592,53262.50221116769,53847.50185403798,1737577,2.5,True,False,False,False
2020-06-02,2019-06-05,2020-06-01,250,0.008246297576180702,-8246.297576180701,66929.53980443846,46398.197153268855,46230.89604800429,99256.04366144592,53218.33153532421,53182.221505088346,1737578,2.5,True,False,False,False
2020-06-03,2019-06-06,2020-06-02,250,0.013220078128768246,-13220.078128768246,66929.53980443846,46398.303139450436,46049.775745479834,99256.04366144592,53218.23234874383,52964.53833299421,1737579,2.5,True,False,False,False
2020-06-04,2019-06-07,2020-06-03,250,-0.0026298994840217287,2629.8994840217288,66929.53980443846,46400.79494744103,45634.54309439163,99256.04366144592,53225.01350016165,52676.208558117585,1737580,2.5,True,False,False,False
2020-06-05,2019-06-10,2020-06-04,250,0.025306708328222252,-25306.708328222252,66929.53980443846,46432.21494580255,46838.34672196749,99256.04366144592,53253.6760361944,53512.117694636014,1737581,2.5,True,False,False,False
2020-06-08,2019-06-11,2020-06-05,250,0.012014882771127751,-12014.882771127752,66929.53980443846,46488.62076182513,46551.415387739224,99256.04366144592,53330.37596935844,53361.04002464779,1737584,2.5,True,False,False,False
2020-06-09,2019-06-12,2020-06-08,250,-0.0074844758584607695,7484.47585846077,66929.53980443846,46470.10590109613,46397.37433097518,99256.04366144592,53316.30554348892,53190.30750829168,1737585,2.5,True,False,False,False
2020-06-10,2019-06-13,2020-06-09,250,-0.005595590459057042,5595.590459057042,66929.53980443846,46506.572997008014,46462.880348647814,99256.04366144592,53354.753430629506,53379.52452376528,1737586,2.5,True,False,False,False
2020-06-11,2019-06-14,2020-06-10,250,-0.059377667276463,59377.667276463,66929.53980443846,46550.933544865606,46262.38052477781,99256.04366144592,53399.91597722873,53043.82932804807,1737587,2.5,True,False,True,True
2020-06-12,2019-06-17,2020-06-11,250,0.011904776403104712,-11904.776403104712,70564.38801399189,47600.986643325545,47464.51960368175,99256.04366144592,54568.97201471542,54475.76919583933,1737588,2.5,True,False,False,False
2020-06-15,2019-06-18,2020-06-12,250,0.00929229664853684,-9292.296648536842,70564.38801399189,47585.69042440332,47593.384152536506,99256.04366144592,54558.16274546116,54466.23778537773,1737591,2.5,True,False,False,False
2020-06-16,2019-06-19,2020-06-15,250,0.019064677672837472,-19064.67767283747,70564.38801399189,47585.2988178124,47767.31403457641,99256.04366144592,54557.058912553795,54965.31909381845,1737592,2.5,True,False,False,False
2020-06-17,2019-06-20,2020-06-16,250,-0.004162553372635519,4162.553372635519,70564.38801399189,47596.99820150624,47983.402245450685,99256.04366144592,54580.25698990076,54938.30671541457,1737593,2.5,True,False,False,False
2020-06-18,2019-06-21,2020-06-17,250,0.0003849195917753897,-384.91959177538973,70564.38801399189,47637.073853473885,47762.727513065125,99256.04366144592,54618.20415532647,54425.790348922885,1737594,2.5,True,False,False,False
2020-06-19,2019-06-24,2020-06-18,250,-0.005731284233658475,5731.284233658475,70564.38801399189,47629.02394962324,47360.5643970529,99256.04366144592,54610.0536562428,54720.82301107427,1737595,2.5,True,False,False,False
2020-06-22,2019-06-25,2020-06-19,250,0.006394590955268526,-6394.590955268526,70564.38801399189,47654.74185915139,47721.98866411323,99256.04366144592,54636.89236757943,54462.849684850305,1737598,2.5,True,False,False,False
2020-06-23,2019-06-26,2020-06-22,250,0.004593501906066525,-4593.5019060665245,70564.38801399189,47574.693181521274,47792.18076045263,99256.04366144592,54554.65201672908,54786.31817214233,1737599,2.5,True,False,False,False
2020-06-24,2019-06-27,2020-06-23,250,-0.02583981878721547,25839.81878721547,70564.38801399189,47555.987641168285,47716.61853902274,99256.04366144592,54536.479631939925,54663.03027450473,1737600,2.5,True,False,False,False
2020-06-25,2019-06-28,2020-06-24,250,0.01066326207124235,-10663.26207124235,70564.38801399189,47825.92667534727,47816.88705104485,99256.04366144592,54828.6209214827,54912.33774660429,1737601,2.5,True,False,False,False
2020-06-26,2019-07-01,2020-06-25,250,-0.024037828514458234,24037.828514458233,70564.38801399189,47822.90005292264,48094.497095668485,99256.04366144592,54828.3759740695,55196.76418679522,1737602,2.5,True,False,False,False
2020-06-29,2019-07-02,2020-06-26,250,0.014590609538229283,-14590.609538229282,70564.38801399189,48070.22480784541,47837.613064182864,99256.04366144592,55092.45551409305,54963.07173494381,1737605,2.5,True,False,False,False
2020-06-30,2019-07-03,2020-06-29,250,0.01272801079747463,-12728.01079747463,70564.38801399189,48067.83251662052,48067.316318426805,99256.04366144592,55096.70079989636,55070.77886414131,1737606,2.5,True,False,False,False
2020-07-01,2019-07-05,2020-06-30,250,0.006980507191900697,-6980.507191900697,70564.38801399189,48070.55238308209,48533.2005158949,99256.04366144592,55102.59288365525,55044.002523919684,1737607,2.5,True,False,False,False
2020-07-02,2019-07-08,2020-07-01,250,0.005491568902551234,-5491.568902551234,70564.38801399189,48047.94319449915,48414.93839980596,99256.04366144592,55081.42100952277,55093.95248935519,1737608,2.5,True,False,False,False
2020-07-06,2019-07-09,2020-07-02,250,0.015319343034140597,-15319.343034140598,70564.38801399189,48002.60722684064,48039.232752402284,99256.04366144592,55035.89125506046,54866.98469606866,1737612,2.5,True,False,False,False
2020-07-07,2019-07-10,2020-07-06,250,-0.01036730679511603,10367.30679511603,70564.38801399189,47996.79492230686,47747.96556694943,99256.04366144592,55037.43242940932,54780.67996656405,1737613,2.5,True,False,False,False
2020-07-08,2019-07-11,2020-07-07,250,0.007619754264887598,-7619.754264887598,70564.38801399189,48078.47522490285,48018.7858409924,99256.04366144592,55122.192956997824,54960.822419049684,1737614,2.5,True,False,False,False
2020-07-09,2019-07-12,2020-07-08,250,-0.005708784416189932,5708.784416189932,70564.38801399189,48068.49516977617,47998.54512369712,99256.04366144592,55113.83439851435,54990.39745130117,1737615,2.5,True,False,False,False
2020-07-10,2019-07-15,2020-07-09,250,0.010158094721263595,-10158.094721263595,70564.38801399189,48113.30884736915,47958.05664380409,99256.04366144592,55159.24678099402,55281.99491431822,1737616,2.5,True,False,False,False
2020-07-13,2019-07-16,2020-07-10,250,-0.008696475269557863,8696.475269557863,70564.38801399189,48095.93569523203,47978.89728298376,99256.04366144592,55145.06779166593,54843.30091315737,1737619,2.5,True,False,False,False
2020-07-14,2019-07-17,2020-07-13,250,0.012875692986877772,-12875.692986877772,70564.38801399189,48133.135717059515,48381.375337412486,99256.04366144592,55184.50211048866,55587.15259060008,1737620,2.5,True,False,False,False
2020-07-15,2019-07-18,2020-07-14,250,0.009144983413534884,-9144.983413534885,70564.38801399189,48078.285389705634,47906.77968056384,99256.04366144592,55133.14238441459,54671.26909646869,1737621,2.5,True,False,False,False
2020-07-16,2019-07-19,2020-07-15,250,-0.003298598800253973,3298.598800253973,70564.38801399189,48071.18812799712,47535.29512678372,99256.04366144592,55128.21091773145,54347.069077046115,1737622,2.5,True,False,False,False
2020-07-17,2019-07-22,2020-07-16,250,0.00289493568106415,-2894.93568106415,70564.38801399189,48057.19578441686,48529.81763945717,99256.04366144592,55113.503857353055,55300.465272713795,1737623,2.5,True,False,False,False
2020-07-20,2019-07-23,2020-07-17,250,0.008049020199633512,-8049.020199633512,70564.38801399189,48055.88282290376,48015.34621879734,99256.04366144592,55112.256933915836,55348.89058096809,1737626,2.5,True,False,False,False
2020-07-21,2019-07-24,2020-07-20,250,0.002125246208463188,-2125.246208463188,70564.38801399189,48055.170563621905,47738.33398273212,99256.04366144592,55111.9795307449,54356.93330093785,1737627,2.5,True,False,False,False
2020-07-22,2019-07-25,2020-07-21,250,0.0056760686263860535,-5676.068626386053,70564.38801399189,48061.948859146454,48124.34759299192,99256.04366144592,55118.25165664358,54971.59420311941,1737628,2.5,True,False,False,False
2020-07-23,2019-07-26,2020-07-22,250,-0.012003377127709398,12003.377127709398,70564.38801399189,48020.29157468887,47896.36528867177,99256.04366144592,55076.623581927386,54830.76948492638,1737629,2.5,True,False,False,False
2020-07-24,2019-07-29,2020-07-23,250,-0.006461184943186554,6461.184943186554,70564.38801399189,48120.55240357457,48029.669802909615,99256.04366144592,55180.60416116394,55064.885583825504,1737630,2.5,True,False,False,False
2020-07-27,2019-07-30,2020-07-24,250,0.007266072632941138,-7266.072632941138,70564.38801399189,48148.42243379228,48553.021683984996,99256.04366144592,55209.83140349387,55598.27061660145,1737633,2.5,True,False,False,False
2020-07-28,2019-07-31,2020-07-27,250,-0.006363182978237079,6363.18297823708,70564.38801399189,48118.49026036669,48609.76610754321,99256.04366144592,55181.20474347507,55558.60119840399,1737634,2.5,True,False,False,False
2020-07-29,2019-08-01,2020-07-28,250,0.012224182196040875,-12224.182196040874,70564.38801399189,48081.1042380284,47964.14229952709,99256.04366144592,55141.075019826465,54840.637830735606,1737635,2.5,True,False,False,False
2020-07-30,2019-08-02,2020-07-29,250,-0.0035742882830326265,3574.2882830326266,70564.38801399189,48009.5478129594,48190.81223178201,99256.04366144592,55071.31393524587,54978.53289202068,1737636,2.5,True,False,False,False
2020-07-31,2019-08-05,2020-07-30,250,0.007870894003201869,-7870.894003201869,70564.38801399189,47982.81600932867,47886.13680078427,99256.04366144592,55043.009463369235,54757.65048876918,1737637,2.5,True,False,False,False
2020-08-03,2019-08-06,2020-07-31,250,0.006928147807000283,-6928.147807000283,70564.38801399189,47623.91860220352,47770.349648369185,99256.04366144592,54654.21043352385,54530.881597272666,1737640,2.5,True,False,False,False
2020-08-04,2019-08-07,2020-08-03,250,0.0038553841319549863,-3855.3841319549865,70564.38801399189,47621.014218402815,47196.235396506345,99256.04366144592,54646.80610878889,53754.58989229409,1737641,2.5,True,False,False,False
2020-08-05,2019-08-08,2020-08-04,250,0.0061915204279537886,-6191.520427953788,70564.38801399189,47610.316465578915,47837.75933837427,99256.04366144592,54636.45224894616,55008.466036342696,1737642,2.5,True,False,False,False
2020-08-06,2019-08-09,2020-08-05,250,0.006662398075628564,-6662.398075628564,70564.38801399189,47590.36439002516,47640.439946717284,99256.04366144592,54605.88024909474,54793.62380054225,1737643,2.5,True,False,False,False
2020-08-07,2019-08-12,2020-08-06,250,0.0007175540298554151,-717.5540298554151,70564.38801399189,47532.20322857986,46989.69177412523,99256.04366144592,54547.11132169796,54450.694793328716,1737644,2.5,True,False,False,False
2020-08-10,2019-08-13,2020-08-07,250,0.0029844766425821535,-2984.4766425821535,70564.38801399189,47442.77510483258,47115.4116695151,99256.04366144592,54452.211304630146,53845.595893112084,1737647,2.5,True,False,False,False
2020-08-11,2019-08-14,2020-08-10,250,-0.008288880823584359,8288.880823584359,70564.38801399189,47444.44063692144,47559.6156903128,99256.04366144592,54446.86678230471,54784.88932092216,1737648,2.5,True,False,False,False
2020-08-12,2019-08-15,2020-08-11,250,0.013846186553602209,-13846.186553602209,70564.38801399189,47162.44419669754,47089.8102607223,99256.04366144592,54136.451565803254,54250.77629734317,1737649,2.5,True,False,False,False
2020-08-13,2019-08-16,2020-08-12,250,-0.0018096527642252904,1809.6527642252904,70564.38801399189,47155.783681078174,46853.5669670967,99256.04366144592,54135.351113126395,54020.18690953168,1737650,2.5,True,False,False,False
2020-08-14,2019-08-19,2020-08-13,250,2.9785014333047905e-05,-29.785014333047904,70564.38801399189,47179.101718892634,47479.06701377061,99256.04366144592,54152.47713216659,54729.55366678271,1737651,2.5,True,False,False,False
2020-08-17,2019-08-20,2020-08-14,250,0.0031716571073393297,-3171.6571073393297,70564.38801399189,47197.95384974375,47140.00124771342,99256.04366144592,54167.11504902032,54255.6751154854,1737654,2.5,True,False,False,False
2020-08-18,2019-08-21,2020-08-17,250,0.0021580780541108307,-2158.0780541108306,70564.38801399189,47140.04723019165,47112.195953417555,99256.04366144592,54107.10331744377,54441.0825404285,1737655,2.5,True,False,False,False
